"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00024661","1966-12-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r",,," -145",",,r"," -348",",,r",,," -321",",,r"
"RSM00024661","1966-12-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r",,," -307",",,r"," -356",",,r",,," -319",",,r"
"RSM00024661","1966-12-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -317",",,r"," -383",",,r",,," -352",",,r"
"RSM00024661","1966-12-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -215",",,r"," -380",",,r",,," -278",",,r"
"RSM00024661","1966-12-07","64.0","130.3","208.0","SEGEN KYUEL, RS","   28",",,r",,," -327",",,r"," -380",",,r",,," -349",",,r"
"RSM00024661","1966-12-08","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r",,," -327",",,r"," -425",",,r",,," -379",",,r"
"RSM00024661","1966-12-09","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -286",",,r"," -430",",,r",,," -355",",,r"
"RSM00024661","1966-12-10","64.0","130.3","208.0","SEGEN KYUEL, RS","    5",",,r",,," -257",",,r"," -367",",,r",,," -300",",,r"
"RSM00024661","1966-12-11","64.0","130.3","208.0","SEGEN KYUEL, RS","   15",",,r",,,"  -69",",,r"," -280",",,r",,," -177",",,r"
"RSM00024661","1966-12-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -73",",,r"," -322",",,r",,," -251",",,r"
"RSM00024661","1966-12-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r",,," -242",",,r"," -337",",,r",,," -301",",,r"
"RSM00024661","1966-12-14","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -300",",,r"," -404",",,r",,," -356",",,r"
"RSM00024661","1966-12-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -401",",,r"," -443",",,r",,," -422",",,r"
"RSM00024661","1966-12-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -416",",,r"," -466",",,r",,," -449",",,r"
"RSM00024661","1966-12-17","64.0","130.3","208.0","SEGEN KYUEL, RS","   11",",,r",,," -359",",,r"," -448",",,r",,," -384",",,r"
"RSM00024661","1966-12-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,," -373",",,r"," -487",",,r",,," -434",",,r"
"RSM00024661","1966-12-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -478",",,r"," -510",",,r",,," -493",",,r"
"RSM00024661","1966-12-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -478",",,r"," -508",",,r",,," -495",",,r"
"RSM00024661","1966-12-21","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -481",",,r"," -515",",,r",,," -497",",,r"
"RSM00024661","1966-12-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -233",",,r"," -516",",,r",,," -451",",,r"
"RSM00024661","1966-12-23","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,," -231",",,r"," -448",",,r",,," -435",",,r"
"RSM00024661","1966-12-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,," -394",",,r"," -435",",,r",,," -416",",,r"
"RSM00024661","1966-12-25","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -412",",,r"," -450",",,r",,," -426",",,r"
"RSM00024661","1966-12-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -387",",,r"," -460",",,r",,," -428",",,r"
"RSM00024661","1966-12-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -376",",,r"," -425",",,r",,," -396",",,r"
"RSM00024661","1966-12-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -415",",,r"," -473",",,r",,," -451",",,r"
"RSM00024661","1966-12-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r",,," -421",",,r"," -461",",,r",,," -436",",,r"
"RSM00024661","1966-12-30","64.0","130.3","208.0","SEGEN KYUEL, RS","    4",",,r",,," -340",",,r"," -445",",,r",,," -367",",,r"
"RSM00024661","1966-12-31","64.0","130.3","208.0","SEGEN KYUEL, RS","    8",",,r",,," -335",",,r"," -390",",,r",,," -355",",,r"
"RSM00024661","1967-01-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r",,," -398",",,r"," -517",",,r",,," -447",",,r"
"RSM00024661","1967-01-08","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,," -412",",,r"," -497",",,r",,,,
"RSM00024661","1967-01-09","64.0","130.3","208.0","SEGEN KYUEL, RS","    4",",,r",,," -393",",,r"," -526",",,r",,," -450",",,r"
"RSM00024661","1967-01-10","64.0","130.3","208.0","SEGEN KYUEL, RS","    7",",,r",,," -341",",,r"," -432",",,r",,," -376",",,r"
"RSM00024661","1967-01-14","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,,," -537",",,r",,," -506",",,r"
"RSM00024661","1967-01-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -451",",,r"," -499",",,r",,," -480",",,r"
"RSM00024661","1967-01-16","64.0","130.3","208.0","SEGEN KYUEL, RS","   14",",,r",,," -400",",,r"," -519",",,r",,," -469",",,r"
"RSM00024661","1967-01-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    8",",,r",,," -372",",,r"," -456",",,r",,," -406",",,r"
"RSM00024661","1967-01-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,,," -506",",,r",,," -462",",,r"
"RSM00024661","1967-01-21","64.0","130.3","208.0","SEGEN KYUEL, RS","    6",",,r",,," -327",",,r"," -381",",,r",,," -349",",,r"
"RSM00024661","1967-01-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    4",",,r",,," -351",",,r"," -466",",,r",,," -395",",,r"
"RSM00024661","1967-01-31","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -456",",,r"," -559",",,r",,," -521",",,r"
"RSM00024661","1967-02-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -473",",,r"," -566",",,r",,," -529",",,r"
"RSM00024661","1967-02-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -468",",,r"," -566",",,r",,," -533",",,r"
"RSM00024661","1967-02-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -446",",,r"," -560",",,r",,," -517",",,r"
"RSM00024661","1967-02-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -452",",,r"," -528",",,r",,," -504",",,r"
"RSM00024661","1967-02-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -447",",,r"," -547",",,r",,," -508",",,r"
"RSM00024661","1967-02-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -394",",,r"," -511",",,r",,," -447",",,r"
"RSM00024661","1967-02-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -399",",,r"," -505",",,r",,," -465",",,r"
"RSM00024661","1967-02-08","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,,," -480",",,r",,," -450",",,r"
"RSM00024661","1967-02-09","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -369",",,r"," -490",",,r",,," -441",",,r"
"RSM00024661","1967-02-10","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -378",",,r"," -513",",,r",,," -468",",,r"
"RSM00024661","1967-02-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -382",",,r",,,,," -454",",,r"
"RSM00024661","1967-02-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -371",",,r"," -483",",,r",,," -442",",,r"
"RSM00024661","1967-02-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -361",",,r"," -447",",,r",,," -414",",,r"
"RSM00024661","1967-02-14","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -347",",,r"," -461",",,r",,," -416",",,r"
"RSM00024661","1967-02-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -349",",,r"," -480",",,r",,," -421",",,r"
"RSM00024661","1967-02-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    7",",,r",,," -266",",,r"," -429",",,r",,," -353",",,r"
"RSM00024661","1967-02-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,," -251",",,r"," -392",",,r",,," -316",",,r"
"RSM00024661","1967-02-18","64.0","130.3","208.0","SEGEN KYUEL, RS","   17",",,r",,," -220",",,r"," -373",",,r",,," -305",",,r"
"RSM00024661","1967-02-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    4",",,r",,," -257",",,r"," -405",",,r",,," -326",",,r"
"RSM00024661","1967-02-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    4",",,r",,," -244",",,r"," -468",",,r",,," -357",",,r"
"RSM00024661","1967-02-21","64.0","130.3","208.0","SEGEN KYUEL, RS","   14",",,r",,," -240",",,r"," -366",",,r",,," -297",",,r"
"RSM00024661","1967-02-22","64.0","130.3","208.0","SEGEN KYUEL, RS","   11",",,r",,," -242",",,r"," -369",",,r",,," -314",",,r"
"RSM00024661","1967-02-23","64.0","130.3","208.0","SEGEN KYUEL, RS","    6",",,r",,," -230",",,r"," -309",",,r",,," -276",",,r"
"RSM00024661","1967-02-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -272",",,r"," -473",",,r",,," -391",",,r"
"RSM00024661","1967-02-25","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -351",",,r"," -503",",,r",,," -434",",,r"
"RSM00024661","1967-02-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -309",",,r"," -486",",,r",,," -411",",,r"
"RSM00024661","1967-02-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -302",",,r"," -451",",,r",,," -372",",,r"
"RSM00024661","1967-02-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    7",",,r",,," -243",",,r"," -372",",,r",,," -289",",,r"
"RSM00024661","1967-03-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    5",",,r",,," -192",",,r"," -355",",,r",,," -265",",,r"
"RSM00024661","1967-03-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r",,," -227",",,r"," -393",",,r",,," -320",",,r"
"RSM00024661","1967-03-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r",,," -304",",,r"," -457",",,r",,," -370",",,r"
"RSM00024661","1967-03-04","64.0","130.3","208.0","SEGEN KYUEL, RS","   18",",,r",,," -237",",,r"," -316",",,r",,," -279",",,r"
"RSM00024661","1967-03-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    4",",,r",,," -248",",,r"," -371",",,r",,," -311",",,r"
"RSM00024661","1967-03-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -294",",,r"," -468",",,r",,," -386",",,r"
"RSM00024661","1967-03-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -291",",,r"," -477",",,r",,," -398",",,r"
"RSM00024661","1967-03-08","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -303",",,r"," -479",",,r",,," -393",",,r"
"RSM00024661","1967-03-09","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -291",",,r"," -434",",,r",,," -370",",,r"
"RSM00024661","1967-03-10","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -286",",,r"," -473",",,r",,," -381",",,r"
"RSM00024661","1967-03-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -248",",,r"," -458",",,r",,," -347",",,r"
"RSM00024661","1967-03-12","64.0","130.3","208.0","SEGEN KYUEL, RS","   26",",,r",,," -234",",,r"," -433",",,r",,," -320",",,r"
"RSM00024661","1967-03-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    4",",,r",,," -160",",,r"," -318",",,r",,," -232",",,r"
"RSM00024661","1967-03-14","64.0","130.3","208.0","SEGEN KYUEL, RS","   19",",,r",,," -117",",,r"," -232",",,r",,," -182",",,r"
"RSM00024661","1967-03-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"  -98",",,r"," -219",",,r",,," -145",",,r"
"RSM00024661","1967-03-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r",,,"  -73",",,r"," -238",",,r",,," -143",",,r"
"RSM00024661","1967-03-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -108",",,r"," -289",",,r",,," -177",",,r"
"RSM00024661","1967-03-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -117",",,r"," -349",",,r",,," -260",",,r"
"RSM00024661","1967-03-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -122",",,r"," -393",",,r",,," -270",",,r"
"RSM00024661","1967-03-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -61",",,r"," -306",",,r",,," -131",",,r"
"RSM00024661","1967-03-23","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -58",",,r"," -291",",,r",,," -153",",,r"
"RSM00024661","1967-03-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    5",",,r",,," -178",",,r"," -300",",,r",,," -243",",,r"
"RSM00024661","1967-03-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -159",",,r"," -371",",,r",,," -262",",,r"
"RSM00024661","1967-03-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -106",",,r"," -364",",,r",,," -233",",,r"
"RSM00024661","1967-03-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -86",",,r"," -324",",,r",,," -200",",,r"
"RSM00024661","1967-03-30","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -103",",,r"," -281",",,r",,," -180",",,r"
"RSM00024661","1967-03-31","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -103",",,r"," -260",",,r",,," -170",",,r"
"RSM00024661","1967-04-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -103",",,r"," -245",",,r",,," -148",",,r"
"RSM00024661","1967-04-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -147",",,r"," -203",",,r",,," -178",",,r"
"RSM00024661","1967-04-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -158",",,r"," -268",",,r",,," -195",",,r"
"RSM00024661","1967-04-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -148",",,r"," -223",",,r",,," -193",",,r"
"RSM00024661","1967-04-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -114",",,r"," -245",",,r",,," -181",",,r"
"RSM00024661","1967-04-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -82",",,r"," -178",",,r",,," -133",",,r"
"RSM00024661","1967-04-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"  -91",",,r"," -206",",,r",,," -147",",,r"
"RSM00024661","1967-04-08","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -82",",,r"," -314",",,r",,," -178",",,r"
"RSM00024661","1967-04-09","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -140",",,r"," -236",",,r",,," -181",",,r"
"RSM00024661","1967-04-10","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r",,," -146",",,r"," -355",",,r",,," -224",",,r"
"RSM00024661","1967-04-11","64.0","130.3","208.0","SEGEN KYUEL, RS","   22",",,r",,,"  -87",",,r"," -183",",,r",,," -135",",,r"
"RSM00024661","1967-04-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"  -39",",,r"," -226",",,r",,," -114",",,r"
"RSM00024661","1967-04-13","64.0","130.3","208.0","SEGEN KYUEL, RS","   46",",,r",,,"  -65",",,r"," -245",",,r",,," -136",",,r"
"RSM00024661","1967-04-14","64.0","130.3","208.0","SEGEN KYUEL, RS","   19",",,r",,,"  -39",",,r"," -142",",,r",,,"  -88",",,r"
"RSM00024661","1967-04-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    9",",,r",,,"  -51",",,r"," -247",",,r",,," -125",",,r"
"RSM00024661","1967-04-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"    8",",,r","  -75",",,r",,,"  -35",",,r"
"RSM00024661","1967-04-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   35",",,r"," -146",",,r",,,"  -29",",,r"
"RSM00024661","1967-04-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"    5",",,r"," -125",",,r",,,"  -49",",,r"
"RSM00024661","1967-04-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"    9",",,r"," -232",",,r",,,"  -94",",,r"
"RSM00024661","1967-04-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   37",",,r"," -177",",,r",,,"  -39",",,r"
"RSM00024661","1967-04-21","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   67",",,r"," -184",",,r",,,"  -34",",,r"
"RSM00024661","1967-04-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"   62",",,r","  -43",",,r",,,"   27",",,r"
"RSM00024661","1967-04-23","64.0","130.3","208.0","SEGEN KYUEL, RS","   23",",,r",,,"   16",",,r","  -41",",,r",,,"  -18",",,r"
"RSM00024661","1967-04-24","64.0","130.3","208.0","SEGEN KYUEL, RS","   25",",,r",,,"   21",",,r"," -141",",,r",,,"  -49",",,r"
"RSM00024661","1967-04-25","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r",,,"   12",",,r"," -117",",,r",,,"  -24",",,r"
"RSM00024661","1967-04-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -31",",,r","  -91",",,r",,,"  -58",",,r"
"RSM00024661","1967-04-27","64.0","130.3","208.0","SEGEN KYUEL, RS","  103",",,r",,,"   -7",",,r"," -119",",,r",,,"  -52",",,r"
"RSM00024661","1967-04-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"  -23",",,r"," -195",",,r",,,"  -83",",,r"
"RSM00024661","1967-04-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"    4",",,r"," -132",",,r",,,"  -45",",,r"
"RSM00024661","1967-04-30","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"   46",",,r","  -23",",,r",,,"    4",",,r"
"RSM00024661","1967-05-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   41",",,r"," -112",",,r",,,"   15",",,r"
"RSM00024661","1967-05-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  122",",,r","  -94",",,r",,,"   26",",,r"
"RSM00024661","1967-05-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  135",",,r","   44",",,r",,,"  101",",,r"
"RSM00024661","1967-05-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  106",",,r","   32",",,r",,,,
"RSM00024661","1967-05-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  124",",,r","  -11",",,r",,,"   64",",,r"
"RSM00024661","1967-05-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   97",",,r","  -47",",,r",,,,
"RSM00024661","1967-05-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    5",",,r",,,"   16",",,r","  -86",",,r",,,"  -18",",,r"
"RSM00024661","1967-05-08","64.0","130.3","208.0","SEGEN KYUEL, RS","   48",",,r",,,,,,,,,,
"RSM00024661","1967-05-10","64.0","130.3","208.0","SEGEN KYUEL, RS","    5",",,r",,,"   45",",,r","  -32",",,r",,,"   16",",,r"
"RSM00024661","1967-05-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   47",",,r","  -14",",,r",,,"   15",",,r"
"RSM00024661","1967-05-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"   36",",,r","  -43",",,r",,,"    2",",,r"
"RSM00024661","1967-05-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   95",",,r","    1",",,r",,,"   40",",,r"
"RSM00024661","1967-05-14","64.0","130.3","208.0","SEGEN KYUEL, RS","    8",",,r",,,"   61",",,r","  -17",",,r",,,"   19",",,r"
"RSM00024661","1967-05-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"   60",",,r","  -93",",,r",,,"   -1",",,r"
"RSM00024661","1967-05-16","64.0","130.3","208.0","SEGEN KYUEL, RS","   18",",,r",,,"   67",",,r","  -12",",,r",,,"   24",",,r"
"RSM00024661","1967-05-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   84",",,r","  -46",",,r",,,"   31",",,r"
"RSM00024661","1967-05-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  110",",,r","  -33",",,r",,,"   49",",,r"
"RSM00024661","1967-05-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  108",",,r","  -24",",,r",,,"   58",",,r"
"RSM00024661","1967-05-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   89",",,r","   27",",,r",,,"   61",",,r"
"RSM00024661","1967-05-21","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   98",",,r","  -26",",,r",,,"   50",",,r"
"RSM00024661","1967-05-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  108",",,r","  -16",",,r",,,"   57",",,r"
"RSM00024661","1967-05-23","64.0","130.3","208.0","SEGEN KYUEL, RS","  119",",,r",,,"   86",",,r","   36",",,r",,,"   63",",,r"
"RSM00024661","1967-05-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  168",",,r","   -8",",,r",,,"   85",",,r"
"RSM00024661","1967-05-25","64.0","130.3","208.0","SEGEN KYUEL, RS","   61",",,r",,,"  128",",,r","   47",",,r",,,"   80",",,r"
"RSM00024661","1967-05-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  170",",,r","   16",",,r",,,"  103",",,r"
"RSM00024661","1967-05-27","64.0","130.3","208.0","SEGEN KYUEL, RS","   87",",,r",,,"  118",",,r","   70",",,r",,,"   85",",,r"
"RSM00024661","1967-05-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  141",",,r","   81",",,r",,,"  109",",,r"
"RSM00024661","1967-05-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"   98",",,r","    5",",,r",,,"   58",",,r"
"RSM00024661","1967-05-30","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r",,,"   39",",,r","  -13",",,r",,,"   12",",,r"
"RSM00024661","1967-05-31","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   86",",,r","   -9",",,r",,,"   37",",,r"
"RSM00024661","1967-07-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  296",",,r","   93",",,r",,,,
"RSM00024661","1967-07-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r",,,"  308",",,r","  106",",,r",,,"  224",",,r"
"RSM00024661","1967-07-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  259",",,r","  202",",,r",,,"  229",",,r"
"RSM00024661","1967-07-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  260",",,r","  185",",,r",,,"  219",",,r"
"RSM00024661","1967-07-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r",,,"  260",",,r","   74",",,r",,,"  184",",,r"
"RSM00024661","1967-07-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  213",",,r","  129",",,r",,,"  169",",,r"
"RSM00024661","1967-07-08","64.0","130.3","208.0","SEGEN KYUEL, RS","   59",",,r",,,"  178",",,r","   98",",,r",,,"  141",",,r"
"RSM00024661","1967-07-09","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  213",",,r","   98",",,r",,,"  157",",,r"
"RSM00024661","1967-07-10","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  193",",,r","   93",",,r",,,"  141",",,r"
"RSM00024661","1967-07-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  244",",,r","   10",",,r",,,"  158",",,r"
"RSM00024661","1967-07-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  245",",,r","   40",",,r",,,"  161",",,r"
"RSM00024661","1967-07-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  222",",,r","  154",",,r",,,"  180",",,r"
"RSM00024661","1967-07-14","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  205",",,r","  105",",,r",,,"  154",",,r"
"RSM00024661","1967-07-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  205",",,r","  102",",,r",,,"  157",",,r"
"RSM00024661","1967-07-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  269",",,r","  147",",,r",,,"  202",",,r"
"RSM00024661","1967-07-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  301",",,r","   39",",,r",,,"  200",",,r"
"RSM00024661","1967-07-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  327",",,r","   61",",,r",,,"  220",",,r"
"RSM00024661","1967-07-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  344",",,r","   78",",,r",,,"  237",",,r"
"RSM00024661","1967-07-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  327",",,r","   88",",,r",,,"  230",",,r"
"RSM00024661","1967-07-21","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  238",",,r","  152",",,r",,,"  194",",,r"
"RSM00024661","1967-07-22","64.0","130.3","208.0","SEGEN KYUEL, RS","   29",",,r",,,"  167",",,r","  127",",,r",,,"  141",",,r"
"RSM00024661","1967-07-23","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  188",",,r","  116",",,r",,,"  148",",,r"
"RSM00024661","1967-07-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  253",",,r","  133",",,r",,,"  188",",,r"
"RSM00024661","1967-07-25","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  206",",,r","   87",",,r",,,"  157",",,r"
"RSM00024661","1967-07-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  242",",,r","   36",",,r",,,"  148",",,r"
"RSM00024661","1967-07-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  236",",,r",,,,,,
"RSM00024661","1967-07-28","64.0","130.3","208.0","SEGEN KYUEL, RS","   97",",,r",,,"  169",",,r","   97",",,r",,,"  118",",,r"
