"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00022907","1963-07-18","60.08","26.97","6.0","GOGLAND, RS","   42",",,r","  216",",,r","  155",",,r","  169",",,r"
"RSM00022907","1963-07-19","60.08","26.97","6.0","GOGLAND, RS","   13",",,r","  199",",,r","  143",",,r","  172",",,r"
"RSM00022907","1963-07-20","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  213",",,r","  120",",,r","  177",",,r"
"RSM00022907","1963-07-21","60.08","26.97","6.0","GOGLAND, RS","    4",",,r","  203",",,r","  124",",,r","  146",",,r"
"RSM00022907","1963-07-22","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  161",",,r","  108",",,r","  132",",,r"
"RSM00022907","1963-07-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  192",",,r","  113",",,r","  152",",,r"
"RSM00022907","1963-07-24","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  185",",,r","  129",",,r","  158",",,r"
"RSM00022907","1963-07-25","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  292",",,r","  168",",,r","  233",",,r"
"RSM00022907","1963-07-26","60.08","26.97","6.0","GOGLAND, RS","  123",",,r","  242",",,r","  168",",,r","  184",",,r"
"RSM00022907","1963-07-27","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  194",",,r","  139",",,r","  160",",,r"
"RSM00022907","1963-07-28","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  204",",,r","  143",",,r","  178",",,r"
"RSM00022907","1963-07-29","60.08","26.97","6.0","GOGLAND, RS","    4",",,r","  197",",,r","  167",",,r","  170",",,r"
"RSM00022907","1963-07-30","60.08","26.97","6.0","GOGLAND, RS","   61",",,r","  182",",,r","  165",",,r","  174",",,r"
"RSM00022907","1963-07-31","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  224",",,r","  153",",,r","  194",",,r"
"RSM00022907","1963-08-01","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  248",",,r","  143",",,r","  208",",,r"
"RSM00022907","1963-08-02","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  239",",,r","  135",",,r","  208",",,r"
"RSM00022907","1963-08-03","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  264",",,r","  211",",,r","  228",",,r"
"RSM00022907","1963-08-04","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  214",",,r","  174",",,r","  182",",,r"
"RSM00022907","1963-08-05","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","  199",",,r","  164",",,r","  178",",,r"
"RSM00022907","1963-08-06","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  177",",,r","  139",",,r","  158",",,r"
"RSM00022907","1963-08-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  176",",,r","  149",",,r","  166",",,r"
"RSM00022907","1963-08-08","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  194",",,r","  168",",,r","  178",",,r"
"RSM00022907","1963-08-09","60.08","26.97","6.0","GOGLAND, RS","   35",",,r","  197",",,r","  173",",,r","  182",",,r"
"RSM00022907","1963-08-10","60.08","26.97","6.0","GOGLAND, RS","   34",",,r","  207",",,r","  167",",,r","  178",",,r"
"RSM00022907","1963-08-11","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  194",",,r","  155",",,r","  171",",,r"
"RSM00022907","1963-08-12","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  202",",,r","  115",",,r","  167",",,r"
"RSM00022907","1963-08-13","60.08","26.97","6.0","GOGLAND, RS","  108",",,r","  187",",,r","  122",",,r","  157",",,r"
"RSM00022907","1963-08-14","60.08","26.97","6.0","GOGLAND, RS","   17",",,r","  163",",,r","  139",",,r","  148",",,r"
"RSM00022907","1963-08-15","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  178",",,r","  123",",,r","  161",",,r"
"RSM00022907","1963-08-16","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  189",",,r","   99",",,r","  165",",,r"
"RSM00022907","1963-08-17","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  182",",,r","  163",",,r","  174",",,r"
"RSM00022907","1963-08-18","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  203",",,r","   99",",,r","  161",",,r"
"RSM00022907","1963-08-19","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","  190",",,r","  107",",,r","  176",",,r"
"RSM00022907","1963-08-20","60.08","26.97","6.0","GOGLAND, RS","  356",",,r","  196",",,r","  145",",,r","  164",",,r"
"RSM00022907","1963-08-21","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  198",",,r","  131",",,r","  170",",,r"
"RSM00022907","1963-08-22","60.08","26.97","6.0","GOGLAND, RS","   23",",,r","  194",",,r","  152",",,r","  168",",,r"
"RSM00022907","1963-08-23","60.08","26.97","6.0","GOGLAND, RS","  123",",,r","  203",",,r","  134",",,r","  175",",,r"
"RSM00022907","1963-08-24","60.08","26.97","6.0","GOGLAND, RS","    4",",,r","  197",",,r","  153",",,r","  166",",,r"
"RSM00022907","1963-08-25","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  183",",,r","  129",",,r","  165",",,r"
"RSM00022907","1963-08-26","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  187",",,r","  109",",,r","  157",",,r"
"RSM00022907","1963-08-27","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  193",",,r","  124",",,r","  167",",,r"
"RSM00022907","1963-08-28","60.08","26.97","6.0","GOGLAND, RS","   12",",,r","  180",",,r","  132",",,r","  166",",,r"
"RSM00022907","1963-08-29","60.08","26.97","6.0","GOGLAND, RS","   23",",,r","  193",",,r","  145",",,r","  164",",,r"
"RSM00022907","1963-08-30","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  206",",,r","  164",",,r","  183",",,r"
"RSM00022907","1963-08-31","60.08","26.97","6.0","GOGLAND, RS","   24",",,r","  245",",,r","  153",",,r","  195",",,r"
"RSM00022907","1963-09-01","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  259",",,r","  200",",,r","  230",",,r"
"RSM00022907","1963-09-02","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  246",",,r","  200",",,r","  214",",,r"
"RSM00022907","1963-09-03","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  216",",,r","  153",",,r","  189",",,r"
"RSM00022907","1963-09-04","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  233",",,r","  180",",,r","  198",",,r"
"RSM00022907","1963-09-05","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  202",",,r","  165",",,r","  176",",,r"
"RSM00022907","1963-09-06","60.08","26.97","6.0","GOGLAND, RS","   14",",,r","  183",",,r","   97",",,r","  159",",,r"
"RSM00022907","1963-09-07","60.08","26.97","6.0","GOGLAND, RS","   42",",,r","  178",",,r","  152",",,r","  162",",,r"
"RSM00022907","1963-09-08","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","  177",",,r","  146",",,r","  158",",,r"
"RSM00022907","1963-09-09","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  158",",,r","   98",",,r","  128",",,r"
"RSM00022907","1963-09-10","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","  173",",,r","   79",",,r","  148",",,r"
"RSM00022907","1963-09-11","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  168",",,r","  143",",,r","  148",",,r"
"RSM00022907","1963-09-12","60.08","26.97","6.0","GOGLAND, RS","   28",",,r","  160",",,r","  139",",,r","  148",",,r"
"RSM00022907","1963-09-13","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  159",",,r","  114",",,r","  136",",,r"
"RSM00022907","1963-09-14","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  168",",,r","  115",",,r","  140",",,r"
"RSM00022907","1963-09-15","60.08","26.97","6.0","GOGLAND, RS","   23",",,r","  155",",,r","  112",",,r","  138",",,r"
"RSM00022907","1963-09-16","60.08","26.97","6.0","GOGLAND, RS","   28",",,r","  144",",,r","  120",",,r","  128",",,r"
"RSM00022907","1963-09-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  148",",,r","  108",",,r","  129",",,r"
"RSM00022907","1963-09-18","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  169",",,r","  104",",,r","  143",",,r"
"RSM00022907","1963-09-19","60.08","26.97","6.0","GOGLAND, RS","   30",",,r","  165",",,r","   88",",,r","  110",",,r"
"RSM00022907","1963-09-20","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  123",",,r","   85",",,r","  102",",,r"
"RSM00022907","1963-09-21","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  140",",,r","   84",",,r","  114",",,r"
"RSM00022907","1963-09-22","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  146",",,r","  110",",,r","  124",",,r"
"RSM00022907","1963-09-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  166",",,r","  115",",,r","  134",",,r"
"RSM00022907","1963-09-24","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  156",",,r","  122",",,r","  145",",,r"
"RSM00022907","1963-09-25","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  185",",,r","  130",",,r","  155",",,r"
"RSM00022907","1963-09-26","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  180",",,r","  136",",,r","  146",",,r"
"RSM00022907","1963-09-27","60.08","26.97","6.0","GOGLAND, RS","   35",",,r","  144",",,r","  113",",,r","  116",",,r"
"RSM00022907","1963-09-28","60.08","26.97","6.0","GOGLAND, RS","   66",",,r","  119",",,r","   99",",,r","  104",",,r"
"RSM00022907","1963-09-29","60.08","26.97","6.0","GOGLAND, RS","   19",",,r","  119",",,r","   69",",,r","   99",",,r"
"RSM00022907","1963-09-30","60.08","26.97","6.0","GOGLAND, RS","    9",",,r","  105",",,r","   79",",,r","   91",",,r"
"RSM00022907","1963-10-01","60.08","26.97","6.0","GOGLAND, RS","  198",",,r","   99",",,r","   75",",,r","   85",",,r"
"RSM00022907","1963-10-02","60.08","26.97","6.0","GOGLAND, RS","   92",",,r","  120",",,r","   50",",,r","   73",",,r"
"RSM00022907","1963-10-03","60.08","26.97","6.0","GOGLAND, RS","  128",",,r","  108",",,r","   48",",,r","  102",",,r"
"RSM00022907","1963-10-04","60.08","26.97","6.0","GOGLAND, RS","  111",",,r","  112",",,r","   89",",,r","  102",",,r"
"RSM00022907","1963-10-05","60.08","26.97","6.0","GOGLAND, RS","    2",",,r","  134",",,r","   64",",,r","  110",",,r"
"RSM00022907","1963-10-06","60.08","26.97","6.0","GOGLAND, RS","    2",",,r","  123",",,r","   80",",,r","  100",",,r"
"RSM00022907","1963-10-07","60.08","26.97","6.0","GOGLAND, RS","   26",",,r","  107",",,r","   70",",,r","   90",",,r"
"RSM00022907","1963-10-08","60.08","26.97","6.0","GOGLAND, RS","  103",",,r","  110",",,r","   75",",,r","   92",",,r"
"RSM00022907","1963-10-09","60.08","26.97","6.0","GOGLAND, RS","    2",",,r","  115",",,r","   85",",,r","   97",",,r"
"RSM00022907","1963-10-10","60.08","26.97","6.0","GOGLAND, RS","   32",",,r","  116",",,r","   92",",,r","  102",",,r"
"RSM00022907","1963-10-11","60.08","26.97","6.0","GOGLAND, RS","   24",",,r","  105",",,r","   82",",,r","   90",",,r"
"RSM00022907","1963-10-12","60.08","26.97","6.0","GOGLAND, RS","  198",",,r","  106",",,r","   65",",,r","   82",",,r"
"RSM00022907","1963-10-13","60.08","26.97","6.0","GOGLAND, RS","    5",",,r","   77",",,r","   45",",,r","   65",",,r"
"RSM00022907","1963-10-14","60.08","26.97","6.0","GOGLAND, RS","  418",",,r","   87",",,r","   40",",,r","   66",",,r"
"RSM00022907","1963-10-15","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","   60",",,r","   30",",,r","   43",",,r"
"RSM00022907","1963-10-16","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","   77",",,r","   32",",,r","   52",",,r"
"RSM00022907","1963-10-17","60.08","26.97","6.0","GOGLAND, RS","   39",",,r","  103",",,r","   54",",,r","   85",",,r"
"RSM00022907","1963-10-18","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  108",",,r","   24",",,r","   66",",,r"
"RSM00022907","1963-10-19","60.08","26.97","6.0","GOGLAND, RS","   59",",,r","   92",",,r","   55",",,r","   82",",,r"
"RSM00022907","1963-10-20","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   87",",,r","   70",",,r","   76",",,r"
"RSM00022907","1963-10-21","60.08","26.97","6.0","GOGLAND, RS","   29",",,r","   90",",,r","   70",",,r","   83",",,r"
"RSM00022907","1963-10-22","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  105",",,r","   75",",,r","   92",",,r"
"RSM00022907","1963-10-23","60.08","26.97","6.0","GOGLAND, RS","   15",",,r","  106",",,r","   75",",,r","   89",",,r"
"RSM00022907","1963-10-24","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  102",",,r","   78",",,r","   89",",,r"
"RSM00022907","1963-10-25","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  105",",,r","   92",",,r","   95",",,r"
"RSM00022907","1963-10-26","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   92",",,r","   65",",,r","   74",",,r"
"RSM00022907","1963-10-27","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  102",",,r","   55",",,r","   78",",,r"
"RSM00022907","1963-10-28","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","   90",",,r","    6",",,r","   58",",,r"
"RSM00022907","1963-10-29","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   92",",,r","   20",",,r","   56",",,r"
"RSM00022907","1963-10-30","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   22",",,r","  -27",",,r","    1",",,r"
"RSM00022907","1963-10-31","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   72",",,r","  -20",",,r","   54",",,r"
"RSM00022907","1963-11-01","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   52",",,r","   30",",,r","   39",",,r"
"RSM00022907","1963-11-02","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   64",",,r","    5",",,r","   52",",,r"
"RSM00022907","1963-11-03","60.08","26.97","6.0","GOGLAND, RS","   24",",,r","   46",",,r","   13",",,r","   28",",,r"
"RSM00022907","1963-11-04","60.08","26.97","6.0","GOGLAND, RS","   39",",,r","   34",",,r","    4",",,r","   26",",,r"
"RSM00022907","1963-11-05","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","   48",",,r","   -1",",,r","   33",",,r"
"RSM00022907","1963-11-06","60.08","26.97","6.0","GOGLAND, RS","    2",",,r","   46",",,r","   17",",,r","   29",",,r"
"RSM00022907","1963-11-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   47",",,r","    4",",,r","   33",",,r"
"RSM00022907","1963-11-08","60.08","26.97","6.0","GOGLAND, RS","   53",",,r","   97",",,r","   45",",,r","   78",",,r"
"RSM00022907","1963-11-09","60.08","26.97","6.0","GOGLAND, RS","   32",",,r","   86",",,r","   77",",,r","   80",",,r"
"RSM00022907","1963-11-10","60.08","26.97","6.0","GOGLAND, RS","   18",",,r","   84",",,r","   32",",,r","   48",",,r"
"RSM00022907","1963-11-11","60.08","26.97","6.0","GOGLAND, RS","   42",",,r","   39",",,r","    4",",,r","   14",",,r"
"RSM00022907","1963-11-12","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   24",",,r","   -6",",,r","    9",",,r"
"RSM00022907","1963-11-13","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   27",",,r","   13",",,r","   18",",,r"
"RSM00022907","1963-11-14","60.08","26.97","6.0","GOGLAND, RS","    5",",,r","   68",",,r","   10",",,r","   44",",,r"
"RSM00022907","1963-11-15","60.08","26.97","6.0","GOGLAND, RS","   34",",,r","   66",",,r","   33",",,r","   47",",,r"
"RSM00022907","1963-11-16","60.08","26.97","6.0","GOGLAND, RS","   92",",,r","   66",",,r","   25",",,r","   48",",,r"
"RSM00022907","1963-11-17","60.08","26.97","6.0","GOGLAND, RS","   54",",,r","   68",",,r","   21",",,r","   38",",,r"
"RSM00022907","1963-11-18","60.08","26.97","6.0","GOGLAND, RS","    6",",,r","   51",",,r","  -18",",,r","   31",",,r"
"RSM00022907","1963-11-19","60.08","26.97","6.0","GOGLAND, RS","   80",",,r","   78",",,r","   25",",,r","   58",",,r"
"RSM00022907","1963-11-20","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   78",",,r","   11",",,r","   38",",,r"
"RSM00022907","1963-11-21","60.08","26.97","6.0","GOGLAND, RS","    4",",,r","   34",",,r","   -9",",,r","   12",",,r"
"RSM00022907","1963-11-22","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","    7",",,r","  -24",",,r","   -5",",,r"
"RSM00022907","1963-11-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","    1",",,r","  -30",",,r","  -20",",,r"
"RSM00022907","1963-11-24","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -21",",,r","  -57",",,r","  -38",",,r"
"RSM00022907","1963-11-25","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   -8",",,r","  -71",",,r","  -22",",,r"
"RSM00022907","1963-11-26","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   -9",",,r","  -32",",,r","  -18",",,r"
"RSM00022907","1963-11-27","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -17",",,r","  -40",",,r","  -28",",,r"
"RSM00022907","1963-11-28","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -11",",,r","  -30",",,r","  -17",",,r"
"RSM00022907","1963-11-29","60.08","26.97","6.0","GOGLAND, RS","   38",",,r","    8",",,r","  -15",",,r","   -1",",,r"
"RSM00022907","1963-11-30","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   -4",",,r","  -65",",,r","  -36",",,r"
"RSM00022907","1963-12-01","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   -6",",,r","  -65",",,r","  -30",",,r"
"RSM00022907","1963-12-02","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   -4",",,r","  -68",",,r","  -34",",,r"
"RSM00022907","1963-12-03","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   22",",,r","   -5",",,r","   14",",,r"
"RSM00022907","1963-12-04","60.08","26.97","6.0","GOGLAND, RS","   26",",,r","   27",",,r","    8",",,r","   14",",,r"
"RSM00022907","1963-12-05","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   12",",,r","  -10",",,r","   -2",",,r"
"RSM00022907","1963-12-06","60.08","26.97","6.0","GOGLAND, RS","   11",",,r","   22",",,r","    5",",,r","   17",",,r"
"RSM00022907","1963-12-07","60.08","26.97","6.0","GOGLAND, RS","   13",",,r","   29",",,r","  -10",",,r","   11",",,r"
"RSM00022907","1963-12-08","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   -9",",,r","  -26",",,r","  -19",",,r"
"RSM00022907","1963-12-09","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -15",",,r","  -65",",,r","  -45",",,r"
"RSM00022907","1963-12-10","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -39",",,r"," -119",",,r","  -70",",,r"
"RSM00022907","1963-12-11","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  -37",",,r","  -70",",,r","  -52",",,r"
"RSM00022907","1963-12-12","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","  -64",",,r","  -87",",,r","  -77",",,r"
"RSM00022907","1963-12-13","60.08","26.97","6.0","GOGLAND, RS","   25",",,r","   -4",",,r","  -86",",,r","  -46",",,r"
"RSM00022907","1963-12-14","60.08","26.97","6.0","GOGLAND, RS","    9",",,r","   26",",,r","  -25",",,r","    3",",,r"
"RSM00022907","1963-12-15","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  -14",",,r","  -61",",,r","  -42",",,r"
"RSM00022907","1963-12-16","60.08","26.97","6.0","GOGLAND, RS","   53",",,r","   18",",,r","  -28",",,r","  -11",",,r"
"RSM00022907","1963-12-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -28",",,r"," -116",",,r","  -91",",,r"
"RSM00022907","1963-12-18","60.08","26.97","6.0","GOGLAND, RS","    8",",,r","  -74",",,r"," -156",",,r"," -108",",,r"
"RSM00022907","1963-12-19","60.08","26.97","6.0","GOGLAND, RS","   19",",,r","  -49",",,r","  -89",",,r","  -70",",,r"
"RSM00022907","1963-12-20","60.08","26.97","6.0","GOGLAND, RS","    8",",,r","  -63",",,r","  -91",",,r","  -75",",,r"
"RSM00022907","1963-12-21","60.08","26.97","6.0","GOGLAND, RS","    4",",,r","  -69",",,r","  -94",",,r","  -79",",,r"
"RSM00022907","1963-12-22","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -13",",,r","  -86",",,r","  -42",",,r"
"RSM00022907","1963-12-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -10",",,r"," -127",",,r","  -57",",,r"
"RSM00022907","1963-12-24","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   26",",,r","  -35",",,r","   14",",,r"
"RSM00022907","1963-12-25","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   24",",,r","   -2",",,r","   13",",,r"
"RSM00022907","1963-12-26","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","   27",",,r","  -17",",,r","    3",",,r"
"RSM00022907","1963-12-27","60.08","26.97","6.0","GOGLAND, RS","    2",",,r","   31",",,r","   15",",,r","   23",",,r"
"RSM00022907","1963-12-28","60.08","26.97","6.0","GOGLAND, RS","   13",",,r","   19",",,r","  -33",",,r","   -4",",,r"
"RSM00022907","1963-12-29","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   14",",,r","  -59",",,r","  -12",",,r"
"RSM00022907","1963-12-30","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","   24",",,r","   10",",,r","   18",",,r"
"RSM00022907","1963-12-31","60.08","26.97","6.0","GOGLAND, RS","    4",",,r","   35",",,r","   20",",,r","   29",",,r"
"RSM00022907","1964-01-01","60.08","26.97","6.0","GOGLAND, RS","   51",",,r","   36",",,r","    4",",,r","   24",",,r"
"RSM00022907","1964-01-02","60.08","26.97","6.0","GOGLAND, RS","   73",",,r","    9",",,r","  -35",",,r","   -8",",,r"
"RSM00022907","1964-01-03","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","   16",",,r","  -93",",,r","  -26",",,r"
"RSM00022907","1964-01-04","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   32",",,r","   14",",,r","   24",",,r"
"RSM00022907","1964-01-05","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   22",",,r","   -4",",,r","    9",",,r"
"RSM00022907","1964-01-06","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","    5",",,r","  -20",",,r","   -4",",,r"
"RSM00022907","1964-01-07","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   12",",,r","  -15",",,r","    1",",,r"
"RSM00022907","1964-01-08","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   14",",,r","    2",",,r","    9",",,r"
"RSM00022907","1964-01-09","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   26",",,r","    6",",,r","   19",",,r"
"RSM00022907","1964-01-10","60.08","26.97","6.0","GOGLAND, RS","    2",",,r","   26",",,r","    6",",,r","   18",",,r"
"RSM00022907","1964-01-11","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   22",",,r","   -7",",,r","   12",",,r"
"RSM00022907","1964-01-12","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   22",",,r","   -5",",,r","   15",",,r"
"RSM00022907","1964-01-13","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   19",",,r","  -42",",,r","  -22",",,r"
"RSM00022907","1964-01-14","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -37",",,r","  -86",",,r","  -61",",,r"
"RSM00022907","1964-01-15","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -83",",,r"," -109",",,r"," -102",",,r"
"RSM00022907","1964-01-16","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -69",",,r"," -109",",,r","  -87",",,r"
"RSM00022907","1964-01-17","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","  -19",",,r","  -81",",,r","  -44",",,r"
"RSM00022907","1964-01-18","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","    4",",,r","  -41",",,r","  -13",",,r"
"RSM00022907","1964-01-19","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","    7",",,r","  -15",",,r","   -2",",,r"
"RSM00022907","1964-01-20","60.08","26.97","6.0","GOGLAND, RS","    2",",,r","   12",",,r","  -71",",,r","  -30",",,r"
"RSM00022907","1964-01-21","60.08","26.97","6.0","GOGLAND, RS","   10",",,r","   34",",,r","    3",",,r","   18",",,r"
"RSM00022907","1964-01-22","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   32",",,r","    5",",,r","   12",",,r"
"RSM00022907","1964-01-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   11",",,r","  -82",",,r","  -21",",,r"
"RSM00022907","1964-01-24","60.08","26.97","6.0","GOGLAND, RS","    8",",,r","   20",",,r","   -5",",,r","    9",",,r"
"RSM00022907","1964-01-25","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","    8",",,r","  -76",",,r","  -32",",,r"
"RSM00022907","1964-01-26","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  -69",",,r"," -155",",,r"," -100",",,r"
"RSM00022907","1964-01-27","60.08","26.97","6.0","GOGLAND, RS","    9",",,r","  -82",",,r"," -141",",,r"," -111",",,r"
"RSM00022907","1964-01-28","60.08","26.97","6.0","GOGLAND, RS","    2",",,r","  -45",",,r"," -149",",,r","  -92",",,r"
"RSM00022907","1964-01-29","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","    1",",,r","  -45",",,r","   -4",",,r"
"RSM00022907","1964-01-30","60.08","26.97","6.0","GOGLAND, RS","   13",",,r","   13",",,r","  -15",",,r","    7",",,r"
"RSM00022907","1964-01-31","60.08","26.97","6.0","GOGLAND, RS","   43",",,r","   13",",,r","  -10",",,r","    2",",,r"
"RSM00022907","1964-02-01","60.08","26.97","6.0","GOGLAND, RS","    2",",,r","   17",",,r","    5",",,r","    8",",,r"
"RSM00022907","1964-02-02","60.08","26.97","6.0","GOGLAND, RS","    9",",,r","   15",",,r","  -12",",,r","   -4",",,r"
"RSM00022907","1964-02-03","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   -2",",,r","  -18",",,r","   -9",",,r"
"RSM00022907","1964-02-04","60.08","26.97","6.0","GOGLAND, RS","   31",",,r","   11",",,r","  -28",",,r","  -14",",,r"
"RSM00022907","1964-02-05","60.08","26.97","6.0","GOGLAND, RS","   12",",,r","   10",",,r","  -13",",,r","   -1",",,r"
"RSM00022907","1964-02-06","60.08","26.97","6.0","GOGLAND, RS","   15",",,r","    0",",,r","  -25",",,r","  -12",",,r"
"RSM00022907","1964-02-07","60.08","26.97","6.0","GOGLAND, RS","    2",",,r","  -13",",,r","  -80",",,r","  -40",",,r"
"RSM00022907","1964-02-08","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -25",",,r","  -92",",,r","  -78",",,r"
"RSM00022907","1964-02-09","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","  -64",",,r","  -88",",,r","  -75",",,r"
